分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
虹口,新南小区,虹口 江湾镇 中环至外环,2室1厅1厨1卫,74.85㎡,59.5㎡,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2025-04-10,2025-03-28,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,楼层好+采光充足+地铁500米+小区环境优美,395万,"52,773元/平",新南小区 -江湾镇,2室1厅,74.85平米,"('中楼层(共6层)',)",1995年,板楼,5人关注,18天以前发布,VR看装修,,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107112566957.html
长宁,百花村,长宁 新华路 内环内,2室1厅1厨1卫,54.21㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,,无,2025-04-21,2025-04-21,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,满五 双南全明户型 楼层采光好,430万,"79,322元/平",百花村 -新华路,2室1厅,54.21平米,"('低楼层(共6层)',)",1981年,板楼,2人关注,7天以前发布,VR看装修,,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107112671614.html
浦东,竹园新村(浦东),浦东 源深 内环内,2室1厅1厨1卫,52.69㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2025-02-18,2004-04-21,满五年,有抵押 262万元 宁波银行,商品房,普通住宅,非共有,已上传房本照片,世纪大道站3min+出行便利+采光通风好+停车方便,377万,"71,551元/平",竹园新村(浦东) -源深,2室1厅,52.69平米,"('高楼层(共6层)',)",1989年,板楼,13人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112029722.html
虹口,建工天峰公寓,虹口 曲阳 内环内,2室1厅1厨1卫,74.48㎡,,西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,塔楼,钢混结构,两梯八户,有,2024-06-16,2013-04-26,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,近地铁  诚意出售  价格可议,372万,"49,947元/平",建工天峰公寓 -曲阳,2室1厅,74.48平米,"('低楼层(共18层)',)",1996年,塔楼,21人关注,10个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109999231.html
静安,汉中小区,静安 不夜城 内环内,2室1厅1厨1卫,69.01㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共22层),平层,塔楼,钢混结构,两梯十户,有,2025-02-13,1999-10-20,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,双南户型，五轨交汇，河景房可看三件套，随时可看,550万,"79,699元/平",汉中小区 -不夜城,2室1厅,69.01平米,"('高楼层(共22层)',)",1995年,塔楼,21人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107111971818.html
普陀,曹家巷小区,普陀 武宁 内环内,2室1厅1厨1卫,75.32㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,板楼,钢混结构,一梯四户,有,2025-04-16,2022-07-18,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,内环内有电梯边套全明南北通精装修近环球港华师大安静,550万,"73,022元/平",曹家巷小区 -武宁,2室1厅,75.32平米,"('高楼层(共7层)',)",1996年,板楼,7人关注,12天以前发布,VR看装修,,近地铁,房本满两年,,https://sh.lianjia.com/ershoufang/107112620089.html
普陀,中宁大楼,普陀 武宁 内环内,2室1厅0厨1卫,78.39㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共30层),平层,塔楼,钢混结构,三梯十二户,有,2025-02-23,2006-06-27,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,内环内，精装修，电梯房，价格是同等房子的天花板,428万,"54,599元/平",中宁大楼 -武宁,2室1厅,78.39平米,"('高楼层(共30层)',)",1993年,塔楼,8人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112095092.html
静安,永盛苑,静安 苏河湾 内环内,2室1厅1厨1卫,121.83㎡,,南 北,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共32层),平层,板楼,钢混结构,两梯五户,有,2024-11-03,2008-11-28,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,高区南北通，业主诚意出售，看房方便，价格可谈,920万,"75,516元/平",永盛苑 -苏河湾,2室1厅,121.83平米,"('中楼层(共32层)',)",2003年,板楼,14人关注,5个月以前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111239657.html
长宁,虹东小区,长宁 虹桥 内环至中环,2室1厅1厨1卫,71.6㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共25层),平层,塔楼,钢混结构,两梯七户,有,2025-02-27,2003-04-03,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,地铁口+原始电梯+全明边套两房，视野开阔，诚售！,490万,"68,436元/平",虹东小区 -虹桥,2室1厅,71.6平米,"('低楼层(共25层)',)",1990年,塔楼,11人关注,1个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112133211.html
静安,凯鹏国际大厦,静安 西藏北路 内环内,2室2厅1厨2卫,137.87㎡,,东南 南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共25层),平层,塔楼,钢混结构,三梯八户,有,2023-09-24,2001-06-18,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,大面积精装修+低总价住宅电梯房+内环内五轨交汇,720万,"52,224元/平",凯鹏国际大厦 -西藏北路,2室2厅,137.87平米,"('25层',)",2000年,塔楼,39人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108119967.html
普陀,梅岭园,普陀 曹杨 内环至中环,2室1厅1厨1卫,53.2㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-02-20,2002-05-13,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,南北两房+半厅+精装入住+采光充足,308万,"57,895元/平",梅岭园 -曹杨,2室1厅,53.2平米,"('高楼层(共6层)',)",1987年,板楼,6人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109045612.html
宝山,宝地绿洲城,宝山 杨行 外环外,2室2厅1厨1卫,88.87㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,钢混结构,,无,2024-12-06,2006-11-28,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,3号线，精装房两房，中楼层，业主诚意诚意诚意出售！,390万,"43,885元/平",宝地绿洲城 -杨行,2室2厅,88.87平米,"('中楼层(共6层)',)",2006年,板楼,7人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111525012.html
普陀,澳门公寓,普陀 长寿路 内环内,2室2厅1厨1卫,110.27㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共20层),平层,塔楼,钢混结构,两梯五户,有,2024-06-04,2023-08-02,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,内环内+地铁口+大两房+配套完善+装修好,490万,"44,437元/平",澳门公寓 -长寿路,2室2厅,110.27平米,"('低楼层(共20层)',)",1998年,塔楼,44人关注,10个月以前发布,VR看装修,,近地铁,,,https://sh.lianjia.com/ershoufang/107109899974.html
长宁,遵义小区,长宁 中山公园 内环至中环,2室1厅1厨1卫,68.67㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共5层),平层,板楼,砖混结构,,无,2024-12-14,2025-06-06,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,一本产证，可以分开两家住，动静分离,460万,"66,988元/平",遵义小区 -中山公园,2室1厅,68.67平米,"('中楼层(共5层)',)",1977年,板楼,30人关注,4个月以前发布,VR房源,,近地铁,,,https://sh.lianjia.com/ershoufang/107111592284.html
长宁,延安西路1265弄,长宁 中山公园 内环内,2室0厅1厨1卫,50.31㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共4层),平层,板楼,砖混结构,,无,2025-04-03,2014-05-06,满五年,有抵押 250万元 客户偿还,商品房,普通住宅,非共有,已上传房本照片,延安西路1265弄 2室0厅 南,345万,"68,575元/平",延安西路1265弄 -中山公园,2室0厅,50.31平米,"('4层',)",1981年,板楼,1人关注,25天以前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112501991.html
浦东,竹园新村(浦东),浦东 源深 内环内,2室1厅1厨1卫,53.98㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,板楼,砖混结构,,无,2024-03-24,2015-03-20,满五年,有抵押 200万元 业主自还,商品房,普通住宅,非共有,已上传房本照片,带电梯采光好无遮挡满五年自住30w装修,390万,"72,249元/平",竹园新村(浦东) -源深,2室1厅,53.98平米,"('高楼层(共7层)',)",1989年,板楼,58人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109339837.html
长宁,中东小区,长宁 新华路 内环内,2室1厅1厨1卫,54.39㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-04-22,2016-01-25,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,内环内满五售后公房业主诚意出售,297万,"54,606元/平",中东小区 -新华路,2室1厅,54.39平米,"('高楼层(共6层)',)",1980年,板楼,88人关注,一年前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109563397.html
徐汇,裕德大厦,徐汇 徐家汇 内环内,2室1厅1厨1卫,79.36㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共7层),平层,板楼,钢混结构,,无,2024-11-28,2023-09-11,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,徐家汇体育公园旁汇师裕德小区板房南北通透带花园,758万,"95,515元/平",裕德大厦 -徐家汇,2室1厅,79.36平米,"('低楼层(共7层)',)",1998年,板楼,9人关注,4个月以前发布,VR房源,,近地铁,,,https://sh.lianjia.com/ershoufang/107111452549.html
普陀,荣联公寓,普陀 长寿路 内环内,2室2厅1厨2卫,128.49㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共18层),平层,板楼,钢混结构,两梯四户,有,2023-12-10,2019-04-15,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,电梯中区，两房朝南厅朝东，户型正气，精装修可拎包住,888万,"69,111元/平",荣联公寓 -长寿路,2室2厅,128.49平米,"('中楼层(共18层)',)",1996年,板楼,14人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108677782.html
长宁,富都花园,长宁 中山公园 内环内,2室1厅1厨1卫,72.97㎡,,北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共21层),平层,板楼,钢混结构,两梯四户,有,2024-10-27,2016-06-16,满五年,有抵押 528万元 农业银行 客户偿还,商品房,普通住宅,共有,已上传房本照片,内环内，电梯两房，交通便利，两梯四户，小区环境好,508万,"69,618元/平",富都花园 -中山公园,2室1厅,72.97平米,"('低楼层(共21层)',)",1995年,板楼,78人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111183811.html
浦东,竹园高层,浦东 源深 内环内,2室1厅1厨1卫,63.46㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共26层),平层,塔楼,钢混结构,两梯八户,有,2024-03-09,2018-05-07,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,房源满五年wei一双南诚意出售地铁20米,388万,"61,141元/平",竹园高层 -源深,2室1厅,63.46平米,"('低楼层(共26层)',)",1991年,塔楼,31人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107109206249.html
